# Time Zone: UTC +00:00
AuditStartTime,ConfigId,SiteId,SiteName,ConnectionId,AllowUnauthenticated,EventName,InternalClientIp,Message,Username,UserId,Groups
2020-05-26T09:16:23.434,1041,51279,EDI squid proxy,0x3706B3105044C12BAD1C,false,login_attempt,null,,null,null,
2020-05-26T09:02:56.879,1041,51279,EDI squid proxy,0x3706B316503872A3AD39,false,login_attempt,null,,null,null,
2020-05-26T09:16:20.874,1041,51279,EDI squid proxy,0x3706B3105044B5F9AD19,false,login_attempt,null,,null,null,
2020-05-26T09:16:23.196,1041,51279,EDI squid proxy,0x3706B3105044C198AD1D,false,login_attempt,null,,null,null,
2020-05-26T09:16:22.553,1041,51279,EDI squid proxy,0x3706B3105044BEC8AD1B,false,login_attempt,null,,null,null,
2020-05-26T09:16:23.767,1041,51279,EDI squid proxy,0x3706B3135044B618965A,false,login_attempt,null,,null,null,
2020-05-26T06:55:05.928,1041,51279,EDI squid proxy,0x3706B3104FC338DFA91B,false,login_attempt,null,,null,null,
2020-05-26T06:24:55.093,1041,51279,EDI squid proxy,0x3706B3164FA7C4A3AC6B,false,login_attempt,null,,null,null,
2020-05-26T06:30:13.068,1041,51279,EDI squid proxy,0x3706B3154FAC93E81162A,false,login_attempt,null,,null,null,
